"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL28",1.22864449247987e-136,0.258366512673263,0.411,0.258,4.01213859019301e-132,"non-SPN","RPL28"
"AC007566.1",1.39406359131216e-135,0.254399432990219,0.453,0.3,4.55231465742987e-131,"non-SPN","AC007566.1"
"NAALAD2",9.34409715485882e-135,0.263874297993822,0.899,0.863,3.05131492591915e-130,"non-SPN","NAALAD2"
"AC078785.1",1.11635537009546e-133,0.270513303611316,0.38,0.223,3.64545846104672e-129,"non-SPN","AC078785.1"
"AC090115.1",2.29391586525973e-133,0.25693914915705,0.36,0.209,7.49078225800566e-129,"non-SPN","AC090115.1"
"MT-CYB1",1.19050553785582e-131,0.303454917683661,0.978,0.946,3.88759583386819e-127,"non-SPN","MT-CYB"
"BEX4",6.1092486060924e-131,0.29221510048769,0.49,0.352,1.99497513231947e-126,"non-SPN","BEX4"
"SULT4A1",8.0703706193639e-131,0.255603858829963,0.547,0.403,2.63537952575328e-126,"non-SPN","SULT4A1"
"HERC4",1.46956092355136e-130,0.260297075233348,0.996,0.992,4.79885119585698e-126,"non-SPN","HERC4"
"SORL1",1.5523076967092e-130,0.280769783597592,0.594,0.46,5.0690607836039e-126,"non-SPN","SORL1"
"DYNLL2",8.09357044738909e-129,0.289199487142798,0.476,0.336,2.64295542959491e-124,"non-SPN","DYNLL2"
"ZDHHC13",2.87240764964656e-128,0.256167283970572,0.522,0.366,9.37984717992085e-124,"non-SPN","ZDHHC13"
"UNC5D",3.52093004915489e-128,1.01263538953731,0.859,0.864,1.14975970755153e-123,"non-SPN","UNC5D"
"ACACA",6.17698885155786e-128,0.262361186536762,0.996,0.992,2.01709570947622e-123,"non-SPN","ACACA"
"FAAH2",6.41382027934153e-128,0.285006544817841,0.658,0.519,2.09443301221898e-123,"non-SPN","FAAH2"
"NNT-AS1",4.64672886766554e-127,0.253640956613804,0.572,0.422,1.51738931173618e-122,"non-SPN","NNT-AS1"
"PCED1B",6.48736056183962e-127,0.271126531751902,0.188,0.08,2.11844759146873e-122,"non-SPN","PCED1B"
"COG5",1.15981995432846e-126,0.282563310433831,0.989,0.979,3.7873920608596e-122,"non-SPN","COG5"
"USP13",1.59606637958536e-126,0.250726444377787,0.553,0.402,5.211954762536e-122,"non-SPN","USP13"
"MPHOSPH8",3.0034806493311e-126,0.292976339492199,0.964,0.935,9.8078660603907e-122,"non-SPN","MPHOSPH8"
"KIAA0319",4.56260612798072e-126,0.261435470619664,0.887,0.821,1.4899190310921e-121,"non-SPN","KIAA0319"
"ZNRF2",5.18263011225503e-126,0.270519511464152,0.465,0.318,1.69238786315688e-121,"non-SPN","ZNRF2"
"MGA",1.68248664654081e-125,0.260290005397739,0.905,0.841,5.49416014427903e-121,"non-SPN","MGA"
"ZMAT41",1.92172997441994e-125,0.375708606586023,0.924,0.972,6.27540923146831e-121,"non-SPN","ZMAT4"
"MT-ND5",3.04940991344174e-125,0.254847517466367,0.851,0.703,9.95784807234399e-121,"non-SPN","MT-ND5"
"NFIC",3.28730329135056e-125,0.263538282337813,0.471,0.32,1.07346888979053e-120,"non-SPN","NFIC"
"AC090578.1",3.41598132145809e-124,0.436082238922654,0.656,0.512,1.11548870052214e-119,"non-SPN","AC090578.1"
"BTD",8.18432602795793e-124,0.26106228520183,0.589,0.451,2.67259166442966e-119,"non-SPN","BTD"
"AK3",1.25502087912976e-123,0.274595246917879,0.476,0.339,4.09827068079824e-119,"non-SPN","AK3"
"HOOK2",1.6748502649764e-123,0.271109231857378,0.452,0.311,5.46922354028043e-119,"non-SPN","HOOK2"
"ZNF208",4.60545335621042e-123,0.375516171987046,0.26,0.134,1.50391079347051e-118,"non-SPN","ZNF208"
"SCN9A",5.00004791491602e-123,0.671547412201046,0.682,0.591,1.63276564661583e-118,"non-SPN","SCN9A"
"TSHZ2",1.13287132938709e-122,0.356243372507792,0.318,0.544,3.69939132611356e-118,"non-SPN","TSHZ2"
"ST8SIA1",1.55444276875378e-122,0.251714532953078,0.882,0.799,5.07603286136547e-118,"non-SPN","ST8SIA1"
"PGBD5",2.8257975780627e-121,0.251405831695932,0.912,0.853,9.22764199116376e-117,"non-SPN","PGBD5"
"DISP1",2.93942097133615e-121,0.283651574704316,0.43,0.285,9.5986791818982e-117,"non-SPN","DISP1"
"BEX1",1.49548429253308e-120,0.286335841232185,0.528,0.395,4.88350395726677e-116,"non-SPN","BEX1"
"FAN1",1.09540827699956e-119,0.256329363725681,0.5,0.358,3.57705572854205e-115,"non-SPN","FAN1"
"MAMLD1",3.78639236527421e-119,0.285169740592066,0.57,0.42,1.23644642688029e-114,"non-SPN","MAMLD1"
"SCG2",1.06885057426166e-118,0.521465630261893,0.666,0.541,3.49033155025145e-114,"non-SPN","SCG2"
"FBXL20",2.78747906912669e-118,0.257338939303648,0.988,0.975,9.10251290023319e-114,"non-SPN","FBXL20"
"ATP6AP2",1.03332588235429e-115,0.272955984803861,0.451,0.321,3.37432566882792e-111,"non-SPN","ATP6AP2"
"DYNC2H1",1.94432018406667e-115,0.337932518407841,0.968,0.977,6.34917756106971e-111,"non-SPN","DYNC2H1"
"SYNPR",1.24025555012658e-114,0.690982397933765,0.936,0.987,4.05005449893833e-110,"non-SPN","SYNPR"
"DLGAP1",1.39635124850405e-113,0.630021455819318,1,1,4.55978500198997e-109,"non-SPN","DLGAP1"
"PEG10",3.8773381826129e-113,0.327205749098657,0.535,0.407,1.26614478353224e-108,"non-SPN","PEG10"
"ALDH7A1",4.72542573302983e-112,0.261022190810976,0.448,0.307,1.54308777312089e-107,"non-SPN","ALDH7A1"
"AC009899.1",3.79680424037375e-111,0.284356167398612,0.827,0.739,1.23984642469405e-106,"non-SPN","AC009899.1"
"FAM3C",1.94997813033664e-110,0.263855320901009,0.531,0.404,6.36765358461428e-106,"non-SPN","FAM3C"
"IGSF3",1.72271989486288e-108,0.259768226251821,0.411,0.274,5.62554181667472e-104,"non-SPN","IGSF3"
"PLXNC1",3.48328614665691e-107,0.29592287783093,0.6,0.491,1.13746709119081e-102,"non-SPN","PLXNC1"
"DISC1FP1",4.85495744044377e-107,0.260055333532682,0.164,0.07,1.58538635217691e-102,"non-SPN","DISC1FP1"
"FGGY",5.79414404034757e-107,0.279502251940028,0.481,0.347,1.8920777363755e-102,"non-SPN","FGGY"
"CERS6",7.74620796906791e-107,0.264823474791608,0.99,0.995,2.52952421229913e-102,"non-SPN","CERS6"
"CLU",5.00984604965087e-105,0.28592360259434,0.476,0.36,1.63596522751349e-100,"non-SPN","CLU"
"SOX2-OT",6.7601734495131e-105,1.15308849605765,0.896,0.969,2.2075346399385e-100,"non-SPN","SOX2-OT"
"MMP16",5.88335596761275e-104,0.444254234710871,0.972,0.967,1.92120989122394e-99,"non-SPN","MMP16"
"STMN3",8.69005409413179e-103,0.253067412157222,0.473,0.345,2.83773716443873e-98,"non-SPN","STMN3"
"RGS17",1.71976810781126e-101,0.338144034931963,0.938,0.923,5.61590275605766e-97,"non-SPN","RGS17"
"USP9Y",2.9420464716205e-101,0.387750938112082,0.74,0.619,9.60725275307674e-97,"non-SPN","USP9Y"
"ZNF704",1.58231901183215e-100,0.26074572323013,0.976,0.962,5.16706273313788e-96,"non-SPN","ZNF704"
"DSCAML1",3.11126008066723e-100,0.326675479877864,0.924,0.962,1.01598197934188e-95,"non-SPN","DSCAML1"
"ANKRD30B",3.57899688169033e-100,0.424703224513785,0.503,0.382,1.16872143171598e-95,"non-SPN","ANKRD30B"
"RNF217-AS1",3.51860257691161e-96,0.328586199518462,0.387,0.262,1.14899967149049e-91,"non-SPN","RNF217-AS1"
"COL5A2",7.14797177209942e-96,0.471417616510573,0.189,0.094,2.33417018217906e-91,"non-SPN","COL5A2"
"MAGI3",1.61620700491138e-95,0.399996729640756,0.78,0.741,5.27772397453812e-91,"non-SPN","MAGI3"
"TRPC4",3.61592012443243e-93,0.402137424890018,0.366,0.25,1.18077871663341e-88,"non-SPN","TRPC4"
"AL445433.2",1.20729220138587e-92,0.279099403551726,0.746,0.649,3.94241268362556e-88,"non-SPN","AL445433.2"
"MYO16",4.78423591290844e-90,0.653700675417142,0.2,0.107,1.56229223736025e-85,"non-SPN","MYO16"
"TSPAN9",4.90052572373851e-89,0.261660735699139,0.358,0.243,1.60026667508681e-84,"non-SPN","TSPAN9"
"TSBP1-AS1",1.95510433393322e-87,0.351495716492024,0.488,0.367,6.38439320245892e-83,"non-SPN","TSBP1-AS1"
"DACH2",2.86501885201035e-86,0.610536541572984,0.628,0.605,9.3557190612398e-82,"non-SPN","DACH2"
"CASK",1.33703723619343e-84,0.360093759833178,0.983,0.973,4.36609509478965e-80,"non-SPN","CASK"
"SV2B",9.5954104840886e-84,0.476488151088849,0.693,0.718,3.13338129357913e-79,"non-SPN","SV2B"
"MGAT4C1",1.0700278644211e-83,0.263287640110144,0.582,0.733,3.4941759912671e-79,"non-SPN","MGAT4C"
"LMCD1-AS1",4.89726771801525e-83,0.316729339022339,0.334,0.225,1.59920277331788e-78,"non-SPN","LMCD1-AS1"
"TMEM232",2.69404153059761e-81,0.317183276280475,0.974,0.961,8.7973926181665e-77,"non-SPN","TMEM232"
"NDUFA4",1.00677006220424e-80,0.281229148039005,0.436,0.334,3.28760763812796e-76,"non-SPN","NDUFA4"
"PDE4D",1.44274712022426e-80,0.343134919241916,1,0.996,4.71129072109233e-76,"non-SPN","PDE4D"
"SUCLG2-AS1",3.26119559439208e-80,0.294538465028806,0.362,0.25,1.06494342134873e-75,"non-SPN","SUCLG2-AS1"
"LINC01414",7.49940351021432e-80,0.408543631709211,0.61,0.52,2.44893021626049e-75,"non-SPN","LINC01414"
"TTTY14",1.43691861533963e-78,0.386556639000009,0.741,0.625,4.69225773839155e-74,"non-SPN","TTTY14"
"DYNLL1",6.58286701839989e-77,0.254381661973121,0.507,0.416,2.14963522485848e-72,"non-SPN","DYNLL1"
"GLT8D2",2.94772633516219e-76,0.290306411703253,0.336,0.236,9.62580034747215e-72,"non-SPN","GLT8D2"
"PHACTR2",2.5878782285307e-75,0.443731048553742,0.491,0.382,8.45071635526699e-71,"non-SPN","PHACTR2"
"EEPD1",1.19797485238837e-74,0.328606756179756,0.56,0.497,3.91198688047423e-70,"non-SPN","EEPD1"
"STXBP5",1.18559478696741e-73,0.251234195679447,0.997,0.999,3.87155977684207e-69,"non-SPN","STXBP5"
"GAD21",4.99582128261949e-72,0.368893339203954,0.88,0.983,1.63138543983939e-67,"non-SPN","GAD2"
"CORO2B",2.14972601844928e-70,0.280696061025748,0.913,0.921,7.01993031324613e-66,"non-SPN","CORO2B"
"FLRT2",1.98069997549321e-69,0.419202633719534,0.97,0.969,6.46797576997309e-65,"non-SPN","FLRT2"
"BRINP31",3.09785151061544e-69,0.483006469350358,0.606,0.507,1.01160341079147e-64,"non-SPN","BRINP3"
"LINC00970",7.88980380026784e-64,0.340712095926355,0.414,0.325,2.57641543097746e-59,"non-SPN","LINC00970"
"PLXNA2",9.02290832619827e-63,0.331697502913655,0.897,0.899,2.94643071392005e-58,"non-SPN","PLXNA2"
"AC006148.1",1.67067381294731e-62,0.268591472823177,0.977,0.979,5.45558533617943e-58,"non-SPN","AC006148.1"
"CMYA5",2.19341739572611e-62,0.262144511198857,0.398,0.304,7.16260450574362e-58,"non-SPN","CMYA5"
"AC104596.1",3.40056594502218e-60,0.261582427309036,0.366,0.271,1.11045480934699e-55,"non-SPN","AC104596.1"
"BASP1-AS1",1.66105340024875e-59,0.346447112996036,0.481,0.408,5.42416987851231e-55,"non-SPN","BASP1-AS1"
"NCAM2",2.10892343021369e-59,0.508281887252541,0.975,0.991,6.8866894613628e-55,"non-SPN","NCAM2"
"GRIK4",7.21332223858888e-58,0.291197571950336,0.763,0.75,2.3555103770112e-53,"non-SPN","GRIK4"
"RASGRF21",7.21580368794027e-57,0.447918898724342,0.796,0.786,2.35632069429689e-52,"non-SPN","RASGRF2"
"CDH2",2.61351122292617e-54,0.278259736020712,0.953,0.962,8.53442089846542e-50,"non-SPN","CDH2"
"AC073332.1",2.67503849537979e-53,0.34666628142734,0.642,0.574,8.73533820666272e-49,"non-SPN","AC073332.1"
"SLC1A2",6.52342709278738e-52,0.251887711838625,0.332,0.247,2.13022511714972e-47,"non-SPN","SLC1A2"
"KIF26B",7.94345655557584e-51,0.430719518528263,0.493,0.424,2.59393573822329e-46,"non-SPN","KIF26B"
"ST8SIA4",1.00853698250696e-49,0.328472101308408,0.389,0.312,3.29337751637648e-45,"non-SPN","ST8SIA4"
"PLCH1",1.69575857321e-49,0.646807208532835,0.406,0.332,5.53749962081725e-45,"non-SPN","PLCH1"
"GRK5",5.70291045271219e-48,0.392168725877392,0.379,0.296,1.86228540833317e-43,"non-SPN","GRK5"
"PLAGL1",2.75106512057102e-45,0.275498427566565,0.421,0.35,8.98360315122466e-41,"non-SPN","PLAGL1"
"ZNF804B",1.11544803968775e-44,0.461225274486196,0.205,0.128,3.64249557360034e-40,"non-SPN","ZNF804B"
"LRP1B",1.35600249966323e-43,0.597915580044544,0.995,1,4.42802616265027e-39,"non-SPN","LRP1B"
"COL6A6",3.19027372571999e-43,0.505849331265047,0.1,0.05,1.04178388513386e-38,"non-SPN","COL6A6"
"CCNH",1.18514855821712e-39,0.353582920755856,0.973,0.984,3.870102616858e-35,"non-SPN","CCNH"
"GRIN2A",3.11343515346661e-38,1.03035244691111,0.804,0.908,1.01669224936452e-33,"non-SPN","GRIN2A"
"LRRTM4",1.50646832787958e-36,0.300488362059167,0.994,0.999,4.91937232469076e-32,"non-SPN","LRRTM4"
"DSEL",7.86215246097295e-35,0.274939900941171,0.372,0.328,2.56738588613072e-30,"non-SPN","DSEL"
"HTR1E",8.0261251999831e-35,0.308400754834087,0.881,0.901,2.62093118405448e-30,"non-SPN","HTR1E"
"CDK14",9.54632648035224e-34,0.349280819652282,0.99,0.985,3.11735291215902e-29,"non-SPN","CDK14"
"TTTY10",5.72170277365146e-33,0.26799184236241,0.372,0.314,1.86842204073588e-28,"non-SPN","TTTY10"
"STXBP61",2.24777692238549e-30,0.548048601417586,0.77,0.788,7.34011554004983e-26,"non-SPN","STXBP6"
"GRID1",1.59467716449638e-25,0.263128929716851,0.932,0.998,5.20741828066292e-21,"non-SPN","GRID1"
"EYA4",7.70812177795696e-20,0.299272842736794,0.091,0.155,2.51708716659184e-15,"non-SPN","EYA4"
"NOS1",8.96398415583949e-20,1.2651561930282,0.375,0.348,2.92718902608939e-15,"non-SPN","NOS1"
"CNTN4",1.23542082095419e-18,0.566839734729691,0.92,0.985,4.03426669082591e-14,"non-SPN","CNTN4"
"CDH101",2.42937344063081e-18,0.7021476141606,0.364,0.353,7.93311897037992e-14,"non-SPN","CDH10"
"CDH41",4.05806458666542e-17,0.304101128176073,0.856,0.904,1.32516099077559e-12,"non-SPN","CDH4"
"EPHA51",1.17434650505848e-16,0.5345789108337,0.545,0.549,3.83482851226845e-12,"non-SPN","EPHA5"
"SPHKAP1",1.09479726757338e-15,0.270675639860929,0.182,0.255,3.57506047726089e-11,"non-SPN","SPHKAP"
"CCDC146",7.17531877011045e-12,0.350860459459741,0.617,0.703,2.34310034437957e-07,"non-SPN","CCDC146"
"NAV3",1.71727359633429e-09,0.259531596510489,0.988,0.999,5.60775692882962e-05,"non-SPN","NAV3"
"PALM2-AKAP2",3.74149275305433e-09,0.282540309468943,0.662,0.83,0.000122178445850989,"non-SPN","PALM2-AKAP2"
"DGKG",4.91233553435749e-09,0.614543218418978,0.31,0.414,0.000160412316874444,"non-SPN","DGKG"
"PCDH91",9.57720269820289e-08,0.643043918498359,0.934,0.955,0.00312743554109815,"non-SPN","PCDH9"
"PLXDC2",1.14652011634257e-07,0.789802189173607,0.831,0.96,0.00374396143991665,"non-SPN","PLXDC2"
